imdb_title_id,title,original_title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics,avg_vote_10,avg_vote_100,avg_vote_1000
tt0006753,The Half-Breed,The Half-Breed,1916,1916-07-30,Western,73,USA,English,Allan Dwan,"Bret Harte, Anita Loos",Fine Arts Film Company,"Douglas Fairbanks, Alma Rubens, Sam De Grasse, Tom Wilson, Frank Brownlee, Jewel Carmen, George Beranger",An outcast named Lo Dorman encounters a young woman lost in the woods. He defends her from danger in the forest and from Sheriff Dunn.,6.6,147,"","","",,9,6,6.6,87.50314927875,660
tt0009326,M'Liss,M'Liss,1918,1918-05-05,"Comedy, Drama",73,USA,English,Marshall Neilan,"Bret Harte, Frances Marion",Pickford Film,"Mary Pickford, Theodore Roberts, Thomas Meighan, Tully Marshall, Charles Ogle, Monte Blue, Winifred Greenwood, Helen Kelly, Val Paul, William H. Brown, John Burton, Charles A. Post, Guy Oliver","M'liss, a feisty young girl in a mining camp, falls for Charles Gray, the school teacher. Charles is implicated in a murder of which he is innocent, and the two must fight to save him from ...",6.5,119,"","","",,9,5,6.5,89.9449025279264,650
tt0009682,Tarzan of the Apes,Tarzan of the Apes,1918,1918-01-27,"Action, Adventure",73,USA,None,Scott Sidney,"Edgar Rice Burroughs, Fred Miller",National Film Corporation of America,"Elmo Lincoln, Enid Markey, True Boardman, Kathleen Kirkham, George B. French, Gordon Griffith, Colin Kenny, Thomas Jefferson, Bessie Toner, Jack Wilson, Louis Morrison, Eugene Pallette, Fred L. Wilson","Reared by a childless ape, the orphaned heir of the Greystokes becomes one of the apes. Then, Dr Porter organises a rescue expedition, and his beautiful daughter, Jane, catches his attention. Has Tarzan of the Apes found the perfect mate?",5.7,684,"",$ 3270000,"",,14,21,5.7,76.9110069119266,570
tt0009900,Il ritorno al paradiso terrestre,Back to God's Country,1919,1922,"Adventure, Romance, Western",73,Canada,"",David Hartford,"James Oliver Curwood, James Oliver Curwood",Canadian Photoplays Ltd.,"Nell Shipman, Charles Arling, Wheeler Oakman, Wellington A. Playter","A woman finds herself all alone in a remote harbor with the man responsible for the murder of her father. With seemingly nobody around to protect her, she has to be resourceful.",6.3,857,$ 67000,"","",,11,6,6.3,82.0305569055654,630
tt0011387,The Last of the Mohicans,The Last of the Mohicans,1920,1920-11-21,"Action, Adventure, Drama",73,USA,English,"Clarence Brown, Maurice Tourneur","James Fenimore Cooper, Robert Dillon",Maurice Tourneur Productions,"Wallace Beery, Barbara Bedford, Alan Roscoe, Lillian Hall, Henry Woodward, James Gordon, George Hackathorne, Nelson McDowell, Harry Lorraine, Theodore Lorch, Jack McDonald, Sydney Deane, Joseph Singleton","As Alice and Cora Munro attempt to find their father, a British officer in the French and Indian War, they are set upon by French soldiers and their cohorts, Huron tribesmen led by the evil...",6.7,1102,"","","",,28,7,6.7,94.4430722625763,670
tt0011779,The Toll Gate,The Toll Gate,1920,1920-04-15,"Adventure, Drama, Western",73,USA,English,Lambert Hillyer,Lambert Hillyer,William S. Hart Productions,"William S. Hart, Anna Q. Nilsson, Joseph Singleton, Jack Richardson, Richard Headrick","After being betrayed to the law by one of his henchmen, a bandit leader seeks to avenge himself.",6.5,191,"","","",,12,5,6.5,92.302657998358,650
tt0011908,Adventures of Tarzan,Adventures of Tarzan,1921,1921-12-01,"Action, Adventure",73,USA,English,"Robert F. Hill, Scott Sidney","Edgar Rice Burroughs, Robert F. Hill",Great Western Producing Company,"Elmo Lincoln, Louise Lorraine, Scott Pembroke, Frank Whitson, Zip Monberg, Lillian Worth, Charles Gay, Charles Inslee, Maceo Bruce Sheffield, Fifi R. Lachoy, Frank Merrill, Joe Martin, George B. French, Gordon Griffith, Thomas Jefferson","Tarzan spurns the love of La, Queen of Opar. When he isn't trying to keep the Bolshevik Rokoff and Clayton (pretender to the Greystoke estate) from reaching Opar, he is attacked ...",6,101,"","","",,1,3,6,84.8727175216571,600
tt0015772,Aquila nera,The Eagle,1925,1925-11-08,"Action, Comedy, Drama",73,USA,English,Clarence Brown,"Alexander Pushkin, George Marion Jr.",Art Finance Corporation,"Rudolph Valentino, Vilma Bánky, Louise Dresser, Albert Conti, James A. Marcus, George Nichols, Carrie Clark Ward","A wanted Russian lieutenant becomes a masked vigilante seeking vengeance upon the man who stole his family's land, only to fall for his charming daughter.",6.6,1718,"",$ 323150,"",,28,18,6.6,93.6772330151627,660
tt0016226,The Plastic Age,The Plastic Age,1925,1925-12-15,"Comedy, Romance, Sport",73,USA,English,Wesley Ruggles,"Frederica Sagor Maas, Percy Marks",B.P. Schulberg Productions,"Donald Keith, Mary Alden, Henry B. Walthall, Gilbert Roland, Clara Bow, David Butler","Hugh Carver is an athletic star and a freshman at Prescott College. He falls in love with Cynthia Day, a popular girl who loves to go to parties. He finds that it is impossible to please ...",6,269,"","","",,11,2,6,91.0146712654006,600
tt0019074,Ridi pagliaccio,"Laugh, Clown, Laugh",1928,1928-04-14,Drama,73,USA,"",Herbert Brenon,"David Belasco, Tom Cushing",Metro-Goldwyn-Mayer (MGM),"Lon Chaney, Bernard Siegel, Loretta Young, Cissy Fitzgerald, Nils Asther, Gwen Lee","A professional clown and a self-indulgent count learn to help each other with their problems, but then become romantic rivals.",7.6,1684,$ 293000,"","",,47,12,7.6,108.514903869666,760
