imdb_title_id,title,original_title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics,avg_vote_10,avg_vote_100,avg_vote_1000
tt0044318,Il principe Yanez,Aan,1952,1952-07-04,"Action, Adventure, Drama",161,India,Hindi,Mehboob Khan,"R.S. Choudhury, S. Ali Raza",Mehboob Productions,"Dilip Kumar, Nimmi, Prem Nath, Nadira, Sheela Naik, Mukri, Murad, Nilambai, Cuckoo, Maya, Abdul, Agha Miraz, Amir Banu","After ascending to the throne, King Shamsher Singh begins a reign of terror and oppression. A young commoner named Jai then decides to challenge the king and kidnaps the king's sister.",7.1,263,INR 350000,"","",,5,4,7.1,97.1496233148006,710
tt0049674,Riccardo III,Richard III,1955,1956-11-28,"Biography, Drama, History",161,UK,"English, Latin",Laurence Olivier,"William Shakespeare, David Garrick",London Film Productions,"Cedric Hardwicke, Nicholas Hannen, Laurence Olivier, Ralph Richardson, John Gielgud, Mary Kerridge, Pamela Brown, Paul Huson, Stewart Allen, Claire Bloom, Russell Thorndike, Wallace Bosco, Norman Fisher, Andrew Cruickshank, Clive Morton","Shakespeare's powerful tale of the wicked deformed King and his conquests, both on the battlefield and in the boudoir.",7.4,4026,"","","",88,47,33,7.4,104.696629371976,740
tt0050212,Il ponte sul fiume Kwai,The Bridge on the River Kwai,1957,1958-03-28,"Adventure, Drama, War",161,"UK, USA","English, Japanese, Thai",David Lean,"Pierre Boulle, Carl Foreman",Horizon Pictures (II),"William Holden, Alec Guinness, Jack Hawkins, Sessue Hayakawa, James Donald, Geoffrey Horne, André Morell, Peter Williams, John Boxer, Percy Herbert, Harold Goodwin, Ann Sears, Heihachirô Ôkawa, Keiichirô Katsumoto, M.R.B. Chakrabandhu","British POWs are forced to build a railway bridge across the river Kwai for their Japanese captors, not knowing that the allied forces are planning to destroy it.",8.1,198693,$ 3000000,$ 27200000,$ 27200000,87,330,96,8.1,115.64287553974,810
tt0052561,Anatomia di un omicidio,Anatomy of a Murder,1959,1959-10-03,"Crime, Drama, Mystery",161,USA,English,Otto Preminger,"Wendell Mayes, John D. Voelker",Otto Preminger Films,"James Stewart, Lee Remick, Ben Gazzara, Arthur O'Connell, Eve Arden, Kathryn Grant, George C. Scott, Orson Bean, Russ Brown, Murray Hamilton, Brooks West, Ken Lynch, John Qualen, Howard McNear, Alexander Campbell","In a murder trial, the defendant says he suffered temporary insanity after the victim raped his wife. What is the truth, and will he win his case?",8,58419,"",$ 11900000,"",95,233,117,8,109.787637594241,800
tt0053319,Sujata,Sujata,1960,1979-04-16,"Drama, Romance",161,India,Hindi,Bimal Roy,"Nabendu Ghosh, Subodh Ghosh",Bimal Roy Productions,"Nutan, Sunil Dutt, Shashikala, Lalita Pawar, Tarun Bose, Sulochana Latkar, Asit Kumar Sen, Ashim Kumar, Paul Mahendra, Baij Sharma, Brahm Bhardwaj, Moni Chatterjee, Sabitri Devi, Shivji Bhai, Sailen Bose","A high caste Brahmin household adopts an orphaned lower caste girl, but when a young man from their caste wishes to marry her without knowing her lineage, caste differences flare up again.",7.3,303,"","","",,1,5,7.3,100.255237809076,730
tt0060196,"Il buono, il brutto, il cattivo","Il buono, il brutto, il cattivo",1966,1966-12-23,Western,161,"Italy, Spain, West Germany",Italian,Sergio Leone,"Luciano Vincenzoni, Sergio Leone",Produzioni Europee Associate (PEA),"Eli Wallach, Clint Eastwood, Lee Van Cleef, Aldo Giuffrè, Luigi Pistilli, Rada Rassimov, Enzo Petito, Claudio Scarchilli, John Bartha, Livio Lorenzon, Antonio Casale, Sandro Scarchilli, Benito Stefanelli, Angelo Novi, Antonio Casas",A bounty hunting scam joins two men in an uneasy alliance against a third in a race to find a fortune in gold buried in a remote cemetery.,8.8,672499,$ 1200000,$ 25100000,$ 25252481,90,1117,211,8.8,125.730433038332,880
tt0066888,Caravan,Caravan,1971,1971,"Action, Comedy, Musical",161,India,Hindi,Nasir Hussain,"Sachin Bhowmick, Nasir Hussain",Nasir Hussain Films,"Asha Parekh, Jeetendra, Aruna Irani, Mehmood Jr., Helen, Ravindra Kapoor, Kishan Mehta, Madan Puri, Sanjana, Manorama, Anwar Ali, Murad, Shyam, Bihari, Dulari","Sunita is a young woman who ends up married to the wrong man, Rajan. Thinking that he has conspired with his girlfriend, Monica to murder her, she runs away to find an old friend of her ...",6.7,244,"","","",,2,1,6.7,92.458453539125,670
tt0086156,Pukar,Pukar,1983,1983-11-18,"Action, Drama, Musical",161,India,Hindi,Ramesh Behl,"Madan Joshi, G.R. Kamath",Rose Movies,"Amitabh Bachchan, Zeenat Aman, Randhir Kapoor, Tina Ambani, Prem Chopra, Shreeram Lagoo, Paidi Jairaj, Chand Usmani, Viju Khote, Shubha Khote, Hadhic Hartaki, Azaad Irani, Narendra Nath, Pratima Devi, Sudha Chopra","Although India obtained freedom from the British in 1947, Goa and it's territories are still ruled by the Portuguese. A group of revolutionaries want a free Goa and are thus wanted by the ...",6,305,"","","",,4,,6,87.0333196740987,600
tt0089755,La mia Africa,Out of Africa,1985,1986-03-06,"Biography, Drama, Romance",161,"USA, UK","English, Swahili",Sydney Pollack,"Karen Blixen, Judith Thurman",Mirage Enterprises,"Meryl Streep, Robert Redford, Klaus Maria Brandauer, Michael Kitchen, Malick Bowens, Joseph Thiaka, Stephen Kinyanjui, Michael Gough, Suzanna Hamilton, Rachel Kempson, Graham Crowden, Leslie Phillips, Shane Rimmer, Mike Bugara, Job Seda","In 20th-century colonial Kenya, a Danish baroness/plantation owner has a passionate love affair with a free-spirited big-game hunter.",7.2,70818,$ 31000000,$ 87071205,$ 227542205,69,238,79,7.2,98.1714301271089,720
tt0094747,Bird,Bird,1988,1988-09-23,"Biography, Drama, Music",161,USA,English,Clint Eastwood,Joel Oliansky,The Malpaso Company,"Forest Whitaker, Diane Venora, Michael Zelniker, Samuel E. Wright, Keith David, Michael McGuire, James Handy, Damon Whitaker, Morgan Nagler, Arlen Dean Snyder, Sam Robards, Penelope Windust, Glenn Wright, George Orrison, Bill Cobbs","The troubled life and career of jazz musician Charlie """"Bird"""" Parker (Forest Whitaker).",7.2,11174,$ 9000000,$ 2181286,$ 2181286,78,40,31,7.2,100.697688143199,720
tt0097563,Ilaaka,Ilaaka,1989,1989-04-19,"Action, Drama",161,India,Hindi,Aziz Sejawal,Javed Siddiqui,Karam Jay Productions,"Mithun Chakraborty, Sanjay Dutt, Madhuri Dixit, Amrish Puri, Amrita Singh, Dalip Tahil, A.K. Hangal, Goga Kapoor, Dharmendra, Rakhee Gulzar, Mac Mohan, Johnny Lever, Om Puri, Avtar Gill, Jagdeep","Ilaaka - has a small little world of its own. A world of dreams and desires love and longings, hatred and hardships. This is Raja who stands at the cross roads of truth and traditions.. In ...",4.7,133,"","","",,2,,4.7,64.0252622649889,470
tt0100857,Vardi,Vardi,1989,1989-01-06,"Action, Crime, Drama",161,India,Hindi,Umesh Mehra,"","","Sunny Deol, Jackie Shroff, Kimi Katkar, Madhuri Dixit, Vinod Mehra, Raza Murad, Anjana Mumtaz, Shafi Inamdar, Paresh Rawal, Kader Khan, Satish Kaushik, Dharmendra, Tom Alter, Suresh Bhagwat, Bob Christo",Inspector Verma and Havaldar Bhagwan Singh arrests Lalchand; with Bhagwan Singh loses his life in the process leaving an only son Ajay to be brought up by Verma and his wife. Years later ...,4.6,144,"","","",,3,,4.6,66.5334682266189,460
tt0101244,100 Days,100 Days,1991,1991-05-31,"Horror, Romance, Thriller",161,India,Hindi,Partho Ghosh,"Bhushan Banmali, Devjyoti Roy",Jayvijay Enterprises,"Jackie Shroff, Madhuri Dixit, Javed Jaffrey, Laxmikant Berde, Moon Moon Sen, Sabeeha, Ajit Vachani, Jay Kalgutkar, Neelam Mehra, Shashi Kiran, Shivaaji Satam, Mahavir Shah, Kanti Karan Dharni, Raja Duggal, Ramakant Burman","A young, clairvoyant woman has a vision of a murder and sets out to uncover the truth before the killer finds her.",6.5,904,"","","",,8,2,6.5,91.8674383734587,650
tt0105500,Suryavanshi,Suryavanshi,1992,1992-02-07,"Fantasy, Horror",161,India,Hindi,Rakesh Kumar,"Kulwant Singh Jani, Rakesh Kumar",Sainath Films International,"Salman Khan, Amrita Singh, Sheeba, Saeed Jaffrey, Ajit Vachani, Sushma Seth, Puneet Issar, Abhinav Chaturvedi, Kader Khan, Shakti Kapoor, Tom Alter, Usman Khan, Parvez Khan, Swami, Anjana Mumtaz",An archaeologist unearths an underground palace at Sangramgarh. The locals are afraid of what will happen if they start digging and would like to leave the past alone. It turns out their fears we confounded.,4.5,804,"","","",,10,1,4.5,60.0005159366329,450
tt0109922,Gopi Kishan,Gopi Kishan,1994,1994-12-02,"Action, Comedy, Drama",161,India,Hindi,Mukesh Duggal,Anees Bazmee,Prince & Prince International,"Sunil Shetty, Karisma Kapoor, Shilpa Shirodkar, Suresh Oberoi, Abhimanyyu Abhimanyu, Aruna Irani, Mohan Joshi, Shammi, Mushtaq Khan, Satyendra Kapoor, Shiva Rindani, Kishore Anand Bhanushali, Ghanshyam Rohera","Gopinath lives a struggling life with his son, Tinku, wife, Chanda and mother. He works in the police force and is a long-time employee but has never received an award or granted promotion ...",5.5,769,"","","",,3,,5.5,71.6895197267316,550
tt0110942,Raja Babu,Raja Babu,1994,1994-01-10,"Action, Comedy, Drama",161,India,Hindi,David Dhawan,"Anees Bazmee, Bhagyaraj",Sapna Arts,"Govinda, Karisma Kapoor, Shakti Kapoor, Kader Khan, Aruna Irani, Gulshan Grover, Prem Chopra, Sameer Khakhar",A man tries to become a better son after his intended bride rejects him and he learns he was adopted from a poor family.,6.3,2387,"","","",,8,1,6.3,84.5929046249815,630
