imdb_title_id,title,original_title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics,avg_vote_10,avg_vote_100,avg_vote_1000
tt0003102,Ma l'amor mio non muore...,Ma l'amor mio non muore...,1914,1914-01-01,Drama,90,Italy,Italian,Mario Caserini,"Emiliano Bonetti, G. Monleone",Film Artistica Gloria,"Lyda Borelli, Mario Bonnard, Gian Paolo Rosmino, Vittorio Rossi Pianelli, Dante Cappelli, Maria Caserini, Camillo De Riso, Emilio Petacci, Antonio Monti, Letizia Quaranta, Felice Metellio, Gentile Miotti","Leslie Swayne, an adventurer, in order to obtain enough money to satisfy the needs of his extravagant life, has been bribed to steal the plans of the fortification from the staff officers ...",6.2,100,"","","",,,4,6.2,83.7262682153659,620
tt0003165,Le mort qui tue,Le mort qui tue,1913,1913-11-06,"Crime, Drama, Mystery",90,France,French,Louis Feuillade,"Marcel Allain, Louis Feuillade",Société des Etablissements L. Gaumont,"René Navarre, Edmund Breon, Georges Melchior, André Luguet, Luitz-Morat, Naudier, Armand Dutertre, Renée Carl, Fabienne Fabrèges, Jane Faber, Marie Dorly, Édouard Mathé","After a body disappears from inside the prison, a series of crimes take place, all seemingly by the dead man. With Juve presumed dead, Fandor must investigate alone. Will Fantomas finally be brought to justice?",7,1050,"","","",,6,18,7,98.2150377828338,700
tt0009968,Giglio infranto,Broken Blossoms or The Yellow Man and the Girl,1919,1923-02-23,"Drama, Romance",90,USA,"",D.W. Griffith,"Thomas Burke, D.W. Griffith",D.W. Griffith Productions,"Lillian Gish, Richard Barthelmess, Donald Crisp, Arthur Howard, Edward Peil Sr., George Beranger, Norman Selby","A frail waif, abused by her brutal boxer father in London's seedy Limehouse District, is befriended by a sensitive Chinese immigrant with tragic consequences.",7.3,9241,$ 88000,"","",,89,78,7.3,103.44725450259,730
tt0011865,Why Change Your Wife?,Why Change Your Wife?,1920,1921-04-11,"Comedy, Drama",90,USA,English,Cecil B. DeMille,"Olga Printzlau, William C. de Mille",Paramount Pictures,"Thomas Meighan, Gloria Swanson, Bebe Daniels, Theodore Kosloff, Sylvia Ashton, Clarence Geldart, Mayme Kelso, Lucien Littlefield, Edna Mae Cooper, Jane Wolfe","Robert and Beth Gordon are married but share little. He runs into Sally at a cabaret and the Gordons are soon divorced. Just as he gets bored with Sally's superficiality, Beth strives to ...",6.7,1321,"","","",,24,8,6.7,96.4255350624908,670
tt0012136,Enchantment,Enchantment,1921,1921-10-30,Comedy,90,USA,English,Robert G. Vignola,"Frank R. Adams, Luther Reed",Cosmopolitan Productions,"Marion Davies, Forrest Stanley, Edith Shayne, Tom Lewis, Arthur Rankin, Corinne Barker, Maude Turner Gordon, Edith Lyle, Huntley Gordon, Emmet Foy, Julia Hurley, Gilbert Rooney",The frothy experiences of a vain little flapper. Her father induces an actor friend to become a gentlemanly cave man and the film becomes another variation of the 'Taming of the Shrew' ...,6.4,268,"","","",,6,1,6.4,92.632061500339,640
tt0013033,Crainquebille,Crainquebille,1922,1923-10-07,Drama,90,"France, Belgium",French,Jacques Feyder,"Jacques Feyder, Anatole France",Films A. Legrand,"Maurice de Féraudy, Félix Oudart, Jean Forest, Marguerite Carré, Jeanne Cheirel, René Worms, Charles Mosnier, Armand Numès, Françoise Rosay",A poor vegetable peddler in Paris runs afoul of the law and finds himself ground up in the cogs of the corrupt French judicial system.,7.1,340,"","","",,10,4,7.1,98.1945539074044,710
tt0013574,Saturday Night,Saturday Night,1922,1922-01-29,"Comedy, Romance",90,USA,"",Cecil B. DeMille,"Jeanie Macpherson, Jeanie Macpherson",Famous Players-Lasky Corporation,"Leatrice Joy, Conrad Nagel, Edith Roberts, Jack Mower, Julia Faye, Edythe Chapman, Theodore Roberts, Sylvia Ashton, John Davidson, James Neill, Winter Hall, Lillian Leighton","Though betrothed to fellow socialite Richard, Iris weds her chauffeur Tom leaving Richard to marry the family laundress' daughter Shamrock. Class differences lead to divorces and remarriages.",6.6,101,"","","",,4,3,6.6,92.3174697993745,660
tt0013579,Ombre ammonitrici,Schatten - Eine nächtliche Halluzination,1923,2016-11-29,"Drama, Fantasy, Horror",90,Germany,German,Arthur Robison,"Arthur Robison, Rudolf Schneider",Pan-Film,"Alexander Granach, Max Gülstorff, Lilli Herder, Rudolf Klein-Rogge, Fritz Kortner, Karl Platen, Fritz Rasp, Eugen Rex, Ferdinand von Alten, Gustav von Wangenheim, Ruth Weyher",A wealthy man invites the local wealthy bachelors over for a puppet show about men who covet another man's wife. The puppeteer is actually a witch and gives the men nightmares about what could happen if they date the lady of the house.,6.8,842,"","","",,15,16,6.8,91.3318157228237,680
tt0014497,Souls for Sale,Souls for Sale,1923,1923-04-22,"Comedy, Drama, Romance",90,USA,English,Rupert Hughes,"Rupert Hughes, Rupert Hughes",Goldwyn Pictures Corporation,"Eleanor Boardman, Frank Mayo, Richard Dix, Mae Busch, Barbara La Marr, Lew Cody, Forrest Robinson, Edith Murgatroyd, Snitz Edwards, William Haines, Dale Fuller, Erich von Stroheim, Jean Hersholt, Charles Chaplin, Fred Niblo","A young woman hits Hollywood, determined to become a star.",7,826,"","","",,26,5,7,98.2990272493826,700
tt0015794,Il fantasma del Moulin Rouge,Le fantôme du Moulin-Rouge,1925,1925-03-13,"Drama, Fantasy",90,France,"",René Clair,"René Clair, Walter Schlee",Films René Fernand,"Albert Préjean, Sandra Milovanoff, Paul Ollivier, Madeleine Rodrigue, Georges Vaultier, Maurice Schutz, José Davert","A man goes to the lonely estate of the mysterious Dr. Renault, whose strange experiments release the man's spirit from his body.",6.3,133,"","","",,5,1,6.3,91.0343095383248,630
