imdb_title_id,title,original_title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics,avg_vote_10,avg_vote_100,avg_vote_1000
tt0003637,Assunta Spina,Assunta Spina,1915,1916-05-01,Drama,72,Italy,"","Francesca Bertini, Gustavo Serena","Salvatore Di Giacomo, Francesca Bertini",Caesar Film,"Francesca Bertini, Gustavo Serena, Carlo Benetti, Luciano Albertini, Amelia Cipriani, Antonio Cruichi, Alberto Collo, Alberto Albertini",Assunta Spina is a tragedy set in Naples at the beginning of the twentieth century. Assunta and Michele are in love but others come between them and there is much jealousy. They fight and ...,6.4,378,"","","",,7,2,6.4,84.6702680443763,640
tt0005557,The Italian,The Italian,1915,1915-01-01,Drama,72,USA,English,Reginald Barker,"Thomas H. Ince, C. Gardner Sullivan",New York Motion Picture,"George Beban, Clara Williams, J. Frank Burke, Leo Willis, Fanny Midgley",An immigrant leaves his sweetheart in Italy to find a better life across the sea in the grimy slums of New York. They are eventually reunited and marry. But life in New York is hard and ...,6.6,293,"","","",,13,3,6.6,94.6290406752719,660
tt0005960,La rigenerazione,The Regeneration,1915,1915-09-13,"Biography, Crime, Drama",72,USA,English,Raoul Walsh,"Owen Frawley Kildare, Raoul Walsh",Fox Film Corporation,"John McCann, James A. Marcus, Maggie Weston, Harry McCoy, Rockliffe Fellowes, William Sheer, Carl Harbaugh, Anna Q. Nilsson",A boy surrounded by violence grows up to become an infamous gangster.,6.8,1110,"","","",,17,15,6.8,95.0538205524435,680
tt0007983,Furcht,Furcht,1917,1917-11-12,Horror,72,Germany,"",Robert Wiene,Robert Wiene,"","Bruno Decarli, Bernhard Goetzke, Mechthildis Thein, Conrad Veidt","After years travelling the world, Count Greven returns home with the art treasures he has collected. But his disposition has altered dramatically and he is a troubled man. Will he suffer ...",6.1,129,"","","",,3,,6.1,87.7345598702548,610
tt0008775,Wild and Woolly,Wild and Woolly,1917,1917-06-24,"Comedy, Western, Romance",72,USA,English,John Emerson,"Horace B. Carpenter, Anita Loos",Douglas Fairbanks Pictures,"Douglas Fairbanks, Eileen Percy, Calvert Carter, Charles Stevens, Sam De Grasse","A rich young Easterner who has always wanted to live in """"the Wild West"""" plans to move to a Western town. Unknown to him, the town's """"wild"""" days are long gone, and it is an orderly, ...",6.4,557,"","","",,8,3,6.4,90.9254844594487,640
tt0009241,Johanna Enlists,Johanna Enlists,1918,1918-09-15,"Comedy, Romance",72,USA,English,William Desmond Taylor,"Rupert Hughes, Frances Marion",Pickford Film,"Mary Pickford, Anne Schaefer, Fred Huntley, Monte Blue, Douglas MacLean, Emory Johnson, John Steppling, Wallace Beery, Wesley Barry, June Prentis, Jean Prentis","A young girl, stifling on her father's backwoods farm, is reinvigorated by the arrival of an army regiment, come to train in the area.",5.1,594,"","","",,5,2,5.1,72.8739645812493,510
tt0012027,Camille,Camille,1921,1921-09-26,"Drama, Romance",72,USA,English,Ray C. Smallwood,"Alexandre Dumas fils, June Mathis",Nazimova Productions,"Rudolph Valentino, Rex Cherryman, Arthur Hoyt, Zeffie Tilbury, Patsy Ruth Miller, Elinor Oliver, William Orlamond, Consuelo Flowerton, Alla Nazimova","A courtesan and an idealistic young man fall in love, only for her to give up the relationship at his status-conscious father's request.",6.6,875,"","","",,34,6,6.6,94.0167458522148,660
tt0013571,Salomé,Salomé,1922,1923-02-15,"Biography, Drama, History",72,USA,"","Charles Bryant, Alla Nazimova","Oscar Wilde, Alla Nazimova",Nazimova Productions,"Alla Nazimova, Nigel De Brulier, Mitchell Lewis, Rose Dione, Earl Schenck, Arthur Jasmine, Frederick Peters, Louis Dumar","Salome, the daughter of Herodias, seduces her step-father/uncle Herod, governor of Judea, with a salacious dance. In return, he promises her the head of the prophet John the Baptist.",6.6,807,$ 350000,"","",,26,7,6.6,93.9375000429277,660
tt0015500,Il vino della giovinezza,Wine of Youth,1924,1924-09-15,"Comedy, Drama",72,USA,English,King Vidor,"Rachel Crothers, Carey Wilson",Metro-Goldwyn Pictures Corporation,"Eleanor Boardman, James Morrison, Johnnie Walker, Niles Welch, Creighton Hale, Ben Lyon, William Haines, William Collier Jr., Pauline Garon, Eulalie Jensen, E.J. Ratcliffe, Gertrude Claire, Robert Agnew, Lucille Hutton, Virginia Lee Corbin","Unlike earlier generations of Marys who used every trickery to secure husbands, Mary the Third questions the validity of marriage in her search for adventure. Unable to decide between quiet...",5.9,310,"","","",,2,1,5.9,85.3680006771801,590
tt0018033,Cosetta,It,1927,1927-02-15,"Comedy, Romance",72,USA,"","Clarence G. Badger, Josef von Sternberg","Elinor Glyn, Hope Loring",Paramount Pictures,"Clara Bow, Antonio Moreno, William Austin, Priscilla Bonner, Jacqueline Gadsdon, Julia Swayne Gordon, Elinor Glyn","A salesgirl with plenty of """"it"""" (sex appeal) pursues a handsome playboy.",7.3,2912,"",$ 411891,"",,65,24,7.3,100.999838925549,730
